全网,#genre#
八大綜合[1920*1080],http://50.7.220.74:8278/badazhonghe/playlist.m3u8?tid=MC5C5422299054222990&ct=19193&tsum=8189d5b21bdeabdffa3d2b2cbeaae0ae
中天娛樂[1920*1080],http://50.7.220.74:8278/ctient/playlist.m3u8?tid=MA8A3069789530697895&ct=19193&tsum=20c49fe9e15ad366c6e32b141f03bf8a
DMAX[1280*720],http://50.7.220.74:8278/discoveryturbo_twn/playlist.m3u8?tid=m33a70bc8259c12219783&ct=17877&tsum=b8470668b7a41d6b15a90b7aa43b3279
美亞電影[1280*720],http://50.7.220.74:8278/meiyamovie_twn/playlist.m3u8?tid=MD3D6323299363232993&ct=18392&tsum=3f73f541d33abe71140d28ada99a071b
三立綜合,http://50.7.220.74:8278/sanlizhonghe/playlist.m3u8?tid=MB0B8754413687544136&ct=19193&tsum=b815a8eec252a8266b57178e6b336b03
中視HD,http://50.7.220.74:8278/zhongshihd_twn/playlist.m3u8?tid=MB4B2404962324049623&ct=19193&tsum=671b112a447ed494ae6219c14d0fab93
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-sepd-4/index.m3u8?zfud
南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8?zjiangsd
熊大过年,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ae265653fe149069c3b53e31caaf060/1200.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/360p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
北京卡酷少儿,http://39.135.138.60:18890/PLTV/88888888/224/3221225677/index.m3u8?zbeid
哈哈炫动,http://39.135.138.59:18890/PLTV/88888910/224/3221225720/index.m3u8
金鹰卡通,http://183.207.249.5:80/PLTV/4/224/3221226303/index.m3u8?
金鹰卡通,http://39.134.115.163:8080/PLTV/88888910/224/3221225721/index.m3u8
有线新闻,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u8
凤凰资讯[960*540],http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8?
凤凰资讯[1920*1080],http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯[960*540],https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
凤凰中文[1920*1080],http://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
澳门Macau[1280*720],http://103.233.191.133:1935/ch3/ch3.live/playlist.m3u8
澳门Macau[1280*720],http://103.233.191.134:1935/ch3/ch3.live/playlist.m3u8
澳视澳门[1280*720],http://103.233.191.133:1935/ch1/ch1.live/playlist.m3u8
澳视澳门[1280*720],http://103.233.191.134:1935/ch1/ch1.live/playlist.m3u8
澳视澳门[1280*720],http://61.244.22.5/ch1/ch1.live/playelist.m3u8
澳视葡文[1280*720],http://103.233.191.132:1935/ch2/ch2.live/playlist.m3u8
澳视葡文[1280*720],http://103.233.191.133:1935/ch2/ch2.live/playlist.m3u8
澳视葡文[1280*720],http://103.233.191.134:1935/ch2/ch2.live/playlist.m3u8
澳门资讯[1280*720],http://103.233.191.133:1935/ch5/info_ch5.live/playlist.m3u8
澳门资讯[1280*720],http://103.233.191.134:1935/ch5/info_ch5.live/playlist.m3u8
澳门综艺[1280*720],http://103.233.191.134:1935/ch6/hd_ch6.live/playlist.m3u8
澳门综艺[1280*720],http://103.233.191.132:1935/ch6/hd_ch6.live/playlist.m3u8
澳门综艺[1280*720],http://103.233.191.133:1935/ch6/hd_ch6.live/playlist.m3u8
澳门体育[1280*720],http://103.233.191.132:1935/ch4/sport_ch4.live/playlist.m3u8
澳门体育[1280*720],http://103.233.191.133:1935/ch4/sport_ch4.live/playlist.m3u8
澳门体育[1280*720],http://103.233.191.134:1935/ch4/sport_ch4.live/playlist.m3u8
东森戏剧[1280*720],http://50.7.220.74:8278/ettvdrama/playlist.m3u8?tid=m921dcb630ebe17354109&ct=17874&tsum=695370160923af940d1a90d44c262acc
天映,http://210.210.155.37/qwr9ew/s/s31/index.m3u8
凤凰中文,http://jyjxy.7766.org:808/hls/32/index.m3u8
凤凰资汛,http://jyjxy.7766.org:808/hls/33/index.m3u8
凤凰香港,http://jyjxy.7766.org:808/hls/34/index.m3u8
星河,http://jyjxy.7766.org:808/hls/35/index.m3u8
翡翠台,http://jyjxy.7766.org:808/hls/36/index.m3u8
明珠台,http://jyjxy.7766.org:808/hls/37/index.m3u8
龙祥时代,http://jyjxy.7766.org:808/hls/38/index.m3u8
星空,http://jyjxy.7766.org:808/hls/31/index.m3u8
东森洋片,http://jyjxy.7766.org:808/hls/59/index.m3u8
[TW]龙华洋片,http://198.16.64.10:8278/lunghuawestern_twn/playlist.m3u8?tid=MC1C3944472239444722&ct=19226&tsum=99c0c7c82e2fc48b16605865c3eaeb82
 [TW]龙华偶像,http://198.16.64.10:8278/lunghuaidol_twn/playlist.m3u8?tid=ME6E1618913016189130&ct=19226&tsum=392d7662a2ff7080289fbe9646e8501d
东森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
半岛电视,https://live-hls-web-aja.getaj.net/AJA/03.m3u8
翡翠台,http://120.84.96.69:808/hls/25/index.m3u8
明珠台,http://120.84.96.69:808/hls/26/index.m3u8
财经台,http://120.84.96.69:808/hls/86/index.m3u8
翡翠台 FHD,http://radius.8866.org:800/hls/80/index.m3u8
明珠台 FHD,http://radius.8866.org:800/hls/84/index.m3u8
无线新闻台 FHD,http://radius.8866.org:800/hls/82/index.m3u8
无线财经资讯台 FHD,http://radius.8866.org:800/hls/83/index.m3u8
ViuTV Six FHD,http://radius.8866.org:800/hls/85/index.m3u8
ViuTV FHD,http://radius.8866.org:800/hls/86/index.m3u8
RTHK 31 FHD,http://radius.8866.org:800/hls/89/index.m3u8
RTHK 32 FHD,http://radius.8866.org:800/hls/90/index.m3u8
RTHK 33 FHD,http://radius.8866.org:800/hls/91/index.m3u8
广东公共[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb38.php?id=gdgg
广东新闻[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb31.php?id=gdxw
广东新闻[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb37.php?id=gdxw
广东新闻[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb38.php?id=gdxw
广东综艺[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb31.php?id=gdzy
广东综艺[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb37.php?id=gdzy
广东综艺[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb38.php?id=gdzy
广东影视[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb31.php?id=gdys
广东少儿[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb31.php?id=gdse
广东少儿[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb37.php?id=gdse
广东少儿[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb38.php?id=gdse
广东国际[768*576],http://wtv.weetai.cn/iptv/2022/tyzb31.php?id=gdgj
广东国际[768*576],http://wtv.weetai.cn/iptv/2022/tyzb37.php?id=gdgj
广东国际[768*576],http://wtv.weetai.cn/iptv/2022/tyzb38.php?id=gdgj
广东移动[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb31.php?id=gdyd
广东移动[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb37.php?id=gdyd
广东移动[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb38.php?id=gdyd
广东经济科教[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb31.php?id=gdjjkj
广东经济科教[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb37.php?id=gdjjkj
广东经济科教[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb38.php?id=gdjjkj
广东大湾区卫视卫视[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb31.php?id=nfws
广东大湾区卫视卫视[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb37.php?id=nfws
广东嘉佳卡通[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb31.php?id=jjkt
广东嘉佳卡通[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb37.php?id=jjkt
广东嘉佳卡通[1280*720],http://wtv.weetai.cn/iptv/2022/tyzb38.php?id=jjkt
广东体育,http://nsszds.f3322.net:808/hls/1/index.m3u8
CCTV5,http://nsszds.f3322.net:808/hls/5/index.m3u8
CCTV8,http://nsszds.f3322.net:808/hls/8/index.m3u8
CCTV11[768*576],http://nsszds.f3322.net:808/hls/11/index.m3u8
CCTV9,http://nsszds.f3322.net:808/hls/9/index.m3u8
CCTV5+,http://nsszds.f3322.net:808/hls/16/index.m3u8
明珠,http://nsszds.f3322.net:808/hls/26/index.m3u8
凤凰中文,http://nsszds.f3322.net:808/hls/37/index.m3u8
凤凰香港,http://nsszds.f3322.net:808/hls/38/index.m3u8
广东卫视,http://nsszds.f3322.net:808/hls/40/index.m3u8
湖南卫视,http://nsszds.f3322.net:808/hls/42/index.m3u8
浙江卫视,http://nsszds.f3322.net:808/hls/43/index.m3u8
揭西[1934*1088],http://nsszds.f3322.net:808/hls/39/index.m3u8
江苏卫视,http://nsszds.f3322.net:808/hls/44/index.m3u8
深圳卫视,http://nsszds.f3322.net:808/hls/46/index.m3u8
北京卫视,http://nsszds.f3322.net:808/hls/45/index.m3u8
东方卫视,http://nsszds.f3322.net:808/hls/47/index.m3u8
黑龙江卫视,http://nsszds.f3322.net:808/hls/50/index.m3u8
安徽卫视,http://nsszds.f3322.net:808/hls/49/index.m3u8
湖北卫视,http://nsszds.f3322.net:808/hls/51/index.m3u8
辽宁卫视,http://nsszds.f3322.net:808/hls/54/index.m3u8
贵州卫视,http://nsszds.f3322.net:808/hls/53/index.m3u8
东南卫视,http://nsszds.f3322.net:808/hls/55/index.m3u8
四川卫视,http://nsszds.f3322.net:808/hls/52/index.m3u8
河北卫视,http://nsszds.f3322.net:808/hls/57/index.m3u8
吉林卫视,http://nsszds.f3322.net:808/hls/59/index.m3u8
江西卫视,http://nsszds.f3322.net:808/hls/58/index.m3u8
广西卫视,http://nsszds.f3322.net:808/hls/60/index.m3u8
广东经济,http://nsszds.f3322.net:808/hls/66/index.m3u8
翡翠,http://nsszds.f3322.net:808/hls/67/index.m3u8
深圳都市,http://nsszds.f3322.net:808/hls/68/index.m3u8
深圳体育,http://nsszds.f3322.net:808/hls/70/index.m3u8
星河,http://nsszds.f3322.net:808/hls/135/index.m3u8
CCTV1,http://nsszds.f3322.net:808/hls/138/index.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
香港卫视,http://124.238.99.44:808/hls/352/index.m3u8
香港文旅,http://hw-play.lezhibo.com/live/1fb871bac32a4c96b206a85aa573a161.m3u8
TVB翡翠台,http://119.77.96.184:1935/chn21/chn21/playlist.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4001/chunklist0.m3u8
华语电视2,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
华语电视3,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
美国历史,https://bk7l2w4nlx53-hls-live.5centscdn.com/HISTORY/961ac1c875f5884f31bdd177365ef1e3.sdp/playlist.m3u8
美国中文,https://cdnts.sinovision.net/livestream.m3u8
唯心,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
中國環球電視,http://live.cgtn.com/500/prog_index.m3u8
耀才財經台1,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
澳视澳门,http://103.233.191.133:1935/ch1/ch1.live/playlist.m3u8?
创世电视,https://cdn.deepcore.online/hlsme/ctv_hk_1080.m3u8
ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
TVBS新聞,http://seb.sason.top/sc/tvbsxw_fhd.m3u8
民視新聞,http://seb.sason.top/sc/msxw_fhd.m3u8
三立Live新聞,http://seb.sason.top/sc/sllive_fhd.m3u8
中天新聞,http://seb.sason.top/sc/ztxw_fhd.m3u8
華視新聞,http://seb.sason.top/sc/hsxw_fhd.m3u8
中視新聞,http://seb.sason.top/sc/zsxw_fhd.m3u8
台視新聞,http://seb.sason.top/sc/tsxw_fhd.m3u8
彭博财经,http://liveproduseast.akamaized.net/us/Channel-USTV-AWS-virginia-1/Source-USTV-1000-1_live.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
大爱1台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
好消息电视台1,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-1.m3u8
好消息电视台2,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-1.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
创世电视,https://cdn.deepcore.online/hlsme/ctv_hk_720.m3u8
大爱2,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
大立,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
东森财经新闻台,http://seb.sason.top/sc/dscjxw_fhd.m3u8
東森新聞,http://seb.sason.top/sc/dsxw_fhd.m3u8
动物世界,http://hls.cntv.myhwcdn.cn/asp/hls/1200/0303000a/3/default/2eba7ee3659b4caf86b40d51a1752d6c/1200.m3u8
三立iNews,http://seb.sason.top/sc/slinews_fhd.m3u8
Clarity4K,https://d3thiix3tzne5u.cloudfront.net/playlist2160p.m3u8
好莱坞电影,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8?blog.ntnas.top
欢笑剧场,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
J2台,http://idwggg.usero.cn/mtv/mytv.php?id=dbj2&w=mytv&p=mytv
翡翠台,http://idwggg.usero.cn/mtv/mytv.php?id=dbfc&w=mytv&p=mytv
明珠台,http://idwggg.usero.cn/mtv/mytv.php?id=dbpeal&w=mytv&p=mytv
無綫新聞,http://idwggg.usero.cn/mtv/mytv.php?id=dbinews&w=mytv&p=mytv
TVBS,http://idwggg.usero.cn/mtv/mytv.php?id=twtvbs&w=mytv&p=mytv
中天新聞,http://idwggg.usero.cn/mtv/mytv.php?id=twztxw&w=mytv&p=mytv
東森新聞,http://idwggg.usero.cn/mtv/mytv.php?id=twdsxw&w=mytv&p=mytv
環宇新聞,http://idwggg.usero.cn/mtv/mytv.php?id=twhyxw&w=mytv&p=mytv
天映經典,http://idwggg.usero.cn/mtv/mytv.php?id=mytvjdt&w=mytv&p=mytv
Discovery,http://idwggg.usero.cn/mtv/mytv.php?id=mydiscovery&w=mytv&p=mytv
Discovery科學,http://idwggg.usero.cn/mtv/mytv.php?id=discovrykx&w=mytv&p=mytv
金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
经典功夫台,https://cn-hbyc2-dx-live-01.bilivideo.com/live-bvc/545768/live_179302204_68184269.m3u8
CHC动作电影,http://111.20.33.93/PLTV/88888893/224/3221226465/index.m3u8
足球频道,https://nmglive.imfc.cn/5n1r1c/182396.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G_tv2.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,https://playtv-live.ifeng.com/live/06OLEGEGM4G_tv2.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv2.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4_tv2.m3u8
凤凰资讯,https://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8
IPTV高清院线,http://119.39.128.18:88/hls/34/index.m3u8
IPTV抗战剧场,http://119.39.128.18:88/hls/35/index.m3u8
IPTV古装剧场,http://119.39.128.18:88/hls/36/index.m3u8
IPTV经典剧场,http://119.39.128.18:88/hls/37/index.m3u8
影蒂影院4K,http://epg.112114.xyz/douyu/9249162
Signature,http://50.7.220.74:8278/hbosignature_twn/playlist.m3u8?tid=MD6D5767423357674233&ct=18392&tsum=995709f1100cf1b07964790160bfb4ee
[HD]无线新闻@@2,https://epg.pm/stream/a973bbf9142514a43d796dc62800b94243d05a3ee4aeadbcf99d437796dd85d6.m3u8
[HD]无线新闻,https://epg.pm/stream/d307aae3a4d9c944f2394bafb86711f60abe527d2d7fca180324933b233fd4b2.m3u8
[HD]无线新闻,https://epg.pm/stream/ae14de23ca46a824d35d87138c30cf549f3aa8897f43a102faf90575db8567cc.m3u8
[VGA]58|||无线新闻,https://epg.pm/stream/28ff1c64c90e5dbf6b581a5e3c7915b81f0e6125c94fc556f173edd2f1d22bb1.m3u8
[BD]无线新闻@@4,https://epg.pm/stream/9d12a20824bcce09bcacd2503bfce47a5b2574f00b7bb36ae91d28f1769e766b.m3u8
无线新闻,https://epg.pm/stream/0291e4b0c72f531d61d6cf6aa0e5169665ee1051807d579ab022cd4dcd8f95a1.m3u8
[HD]10|||有线新闻台,https://epg.pm/stream/47ad7ebdd051b367b3f4f01ea24b66032da6d1371f12bd024cb1274464f89e3f.m3u8
[VGA]58|||有线新闻,https://epg.pm/stream/1932f7e16027b4d4e9518028cd30d0c75b72760c6d8760b33887223530763b2c.m3u8
[BD]有线新闻台,https://epg.pm/stream/7f7227d59a7dce31cf6910bcdb4ed741f8fb5994cecb87d2bba38adf33e6c490.m3u8
[HD]有线新闻,https://epg.pm/stream/9b734b00995e6e73033b448369dc3c61bc6d9374c80603a0dae167d869a2b438.m3u8
无线新闻,https://epg.pm/stream/deaf25a495ba535bec71a33652d3218c39826cf526bd5248c6d485d42f9838e0.php
无线新闻,http://9.zhxinda.xyz/newss.php?id=1
HKC有线新闻台,https://api.leonardpark.dev/live/icable/109
有线新闻,https://epg.pm/stream/5fde14d5650071bf5e18b003a22c0f1a3449f23d16f4e54f70f8c005faf327bf.php
有线新闻,https://epg.pm/stream/a97a8099bf5eda853a791dc148addbf1c59e0689245fecdf9ec7ec65b1c7eedd.php
无线,http://play-ali.zhenai.com/live/6eaef0cd644360154c0bb0986f76ca83.flv
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
翡翠台,http://120.132.122.244:59845/hls/80/index.m3u8
黑莓动画,http://39.135.138.58:18890/PLTV/88888888/224/3221225672/index.m3u8
 eHD看电影,http://182.151.211.171:808/hls/58/index.m3u8
 佛州影视,http://live.zohi.tv/video/s10001-yspd-2/index.m3u8
广东珠江,http://v2.91kds.cn/c9/jdtv.m3u8?fmt=hls&id=gdzj&auth=rinimabi
广东公共,http://v2.91kds.cn/c9/jdtv.m3u8?fmt=hls&id=gdgg&auth=rinimabi
广东影视,http://v2.91kds.cn/b9/itouchtv.m3u8?fmt=hls&id=gdtvs4&auth=rinimabi
广东体育,http://v2.91kds.cn/c9/jdtv.m3u8?fmt=hls&id=gdty&auth=rinimabi
广东新闻,http://v2.91kds.cn/c9/jdtv.m3u8?fmt=hls&id=gdxw&auth=rinimabi
广东经济,http://v2.91kds.cn/b9/itouchtv.m3u8?fmt=hls&id=gdtvs1&auth=rinimabi
广东综艺,http://v2.91kds.cn/b9/itouchtv.m3u8?fmt=hls&id=gdtvs3&auth=rinimabi
湾区卫视,http://v2.91kds.cn/b9/itouchtv.m3u8?fmt=hls&id=gdtvs2&auth=rinimabi
广东少儿,http://v2.91kds.cn/b9/itouchtv.m3u8?fmt=hls&id=gdtvs5&auth=rinimabi
广东房产,http://v2.91kds.cn/c9/jdtv.m3u8?fmt=hls&id=gdfc&auth=rinimabi
福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8
广州综合,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzzh
广州新闻,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzxw
广州影视,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzys
广州竞赛,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzjs
广州法治,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzfz
南国都市,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzngds
广东文化[1280*720][1280*720][1280*720][1280*720][1280*720][1280*720][1280*720][1280*720],https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721
五华信息[1920*1080][1920*1080][1920*1080][1920*1080][1920*1080][1920*1080][1920*1080][1920*1080],http://p2.weizan.cn/2100036413/503944748097837211/live.m3u8
电白综合[785*576][785*576][785*576][785*576][785*576][785*576][785*576][785*576],http://gddb.chinashadt.com:1935/live/video1.stream/playlist.m3u8
电白视窗[785*576][785*576][785*576][785*576][785*576][785*576][785*576][785*576],http://gddb.chinashadt.com:1935/live/video2.stream/playlist.m3u8
云浮公共[720*404][720*404][720*404][720*404][720*404][720*404][720*404][720*404][720*404],https://pili-live-hdl-ysx.tianma3600.com/gdyf/gdyfgg.m3u8
五华电视台[1920*1080][1920*1080][1920*1080][1920*1080][1920*1080][1920*1080][1920*1080],http://p2.weizan.cn/2100036413/734648609627739039/live.m3u8
广东公共,http://shazui.8866.org:800/hls/21/index.m3u8
广东珠江,http://shazui.8866.org:800/hls/22/index.m3u8
广东影视,http://shazui.8866.org:800/hls/23/index.m3u8
广东科教,http://shazui.8866.org:800/hls/26/index.m3u8
广东体育,http://jyjxy.7766.org:808/hls/18/index.m3u8
广东卫视[1920*1080][1920*1080][1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225701/index.m3u8
广东卫视[1920*1080][1920*1080][1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225742/index.m3u8
广东卫视[1920*1080][1920*1080][1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225597/index.m3u8?fmt=ts2hls
广东卫视[1920*1080][1920*1080][1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225701/index.m3u8
广东卫视[1920*1080][1920*1080][1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225742/index.m3u8
深圳卫视[1920*1080][1920*1080][1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225700/index.m3u8
深圳卫视[1920*1080][1920*1080][1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225741/index.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8?zguangd
电白综合,http://gddb.chinashadt.com:1935/live/video1.stream_360p/playlist.m3u8?zguangd
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8?zguangd
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?zguangd
清新综合,http://hls.wiseqx.com/live/qxzh.m3u8?zguangd
深圳东部,https://lglivepull.sznews.com/live/2646.m3u8?zguangd
生活HD,http://hls-ott-zhibo.wasu.tv/live/452/index.m3u8?zguangd
五华电视台,http://p2.weizan.cn/2100036413/734648609627739039/live.m3u8?zguangd
云浮文旅,https://pili-live-hdl-ysx.tianma3600.com/gdyf/gdyfgg.m3u8?zguangd
